Categories,Eligible for Supply Chain Only,Activities,1 oz.,2 oz.,3 oz.,4 oz.,5 oz.,6 oz.,7 oz.,8 oz.,9 oz.,10 oz.,11 oz.,12 oz.,13 oz.,14 oz.,15 oz.,15.99 oz.,1 lb.,2 lb.,3 lb.,4 lb.,5 lb.,6 lb.,7 lb.,8 lb.,9 lb.,10 lb.,11 lb.,12 lb.,13 lb.,14 lb.,15 lb.,16 lb.,17 lb.,18 lb.,19 lb.,20 lb.,21 lb.,22 lb.,23 lb.,24 lb.,25 lb.,26 lb.,27 lb.,28 lb.,29 lb.,30 lb.,31 lb.,32 lb.,33 lb.,34 lb.,35 lb.,36 lb.,37 lb.,38 lb.,39 lb.,40 lb.,41 lb.,42 lb.,43 lb.,44 lb.,45 lb.,46 lb.,47 lb.,48 lb.,49 lb.,50 lb.,51 lb.,52 lb.,53 lb.,54 lb.,55 lb.
Home -> Appliances -> Small Appliances -> Kettles & Ice Tea Makers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Appliances -> Small Appliances -> Microwaves,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,11.674610859375,12.23261859375,12.790626328125,13.3486340625,13.906641796875,14.46464953125,15.022657265625,15.580664999999998,16.138672734374996,16.696680468749996,16.805181972656246,16.913683476562497,17.022184980468747,17.130686484374998,17.239187988281248,17.3476894921875,17.45619099609375,17.5646925,17.67319400390625,17.7816955078125,17.89019701171875,17.998698515625,18.107200019531252,18.215701523437502,18.324203027343753,18.432704531250003,18.541206035156254,18.649707539062504,18.758209042968755,18.866710546875005,18.975212050781256,19.083713554687506,19.192215058593757,19.300716562500007,19.409218066406257,19.517719570312508,19.626221074218755,19.734722578125005,19.843224082031256,19.951725585937503,20.76548686523438,21.579248144531256,22.39300942382813,23.206770703125002,24.02053198242188
"Home -> Appliances -> Small Appliances -> Slow Cookers, Roasters, Rice Cookers & Steamers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,8.565710625000001,9.203433750000002,9.841156875000001,10.47888,11.116603125000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedding,,,,,,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,4.69960676015625,4.7709863015625,4.84236584296875,4.913745384375,4.98512492578125,5.0565044671875,5.12788400859375,5.1992635499999995,5.270643091406249,5.342022632812499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Bedding Sets,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Blankets, Throws & Quilts",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,4.69960676015625,4.7709863015625,4.84236584296875,4.913745384375,4.98512492578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Comforters & Duvets,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,4.69960676015625,4.7709863015625,4.84236584296875,4.913745384375,4.98512492578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Covers, Mattress Pads & Toppers",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,4.69960676015625,4.7709863015625,4.84236584296875,4.913745384375,4.98512492578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bedding -> Pillows,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,4.30192074375,4.3834973625,4.46507398125,4.5466505999999995,4.62822721875,4.69960676015625,4.7709863015625,4.84236584296875,4.913745384375,4.98512492578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Home -> Bedding -> Sheets, Pillowcases & Bed Skirts",Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.0396737500000004,2.2946329687500002,2.5495921875000005,2.8045514062500008,3.0595106250000006,3.3144698437500004,3.5694290625000007,3.824388281250001,4.079347500000001,4.079347500000001,4.079347500000001,4.126346375000001,4.173345250000001,4.2203441250000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home Heating and Cooling,,,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,3.0980390625000007,3.4422656250000006,3.7864921875000004,4.130718750000001,4.474945312500001,4.819171875,5.163398437500001,5.507625000000001,5.507625000000001,5.507625000000001,5.721256250000001,5.9348875,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,11.941025185546879,12.004113164062504,12.06720114257813,12.130289121093755,12.19337709960938,12.256465078125006,12.31955305664063,12.382641035156256,12.44572901367188,12.508816992187505,12.57190497070313,12.634992949218754,12.698080927734377,12.761168906250003,12.824256884765628,12.887344863281252,12.950432841796875,13.0135208203125,13.076608798828126,13.13969677734375,13.612856616210937,14.086016455078125,14.559176293945313,15.0323361328125,15.505495971679688
Home -> Heating & Cooling -> Accessories,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,2.7538125000000004,3.0980390625000007,3.4422656250000006,3.7864921875000004,4.130718750000001,4.474945312500001,4.819171875,5.163398437500001,5.507625000000001,5.507625000000001,5.507625000000001,5.721256250000001,5.9348875,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Heating & Cooling -> Air Conditioners,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,11.941025185546879,12.004113164062504,12.06720114257813,12.130289121093755,12.19337709960938,12.256465078125006,12.31955305664063,12.382641035156256,12.44572901367188,12.508816992187505,12.57190497070313,12.634992949218754,12.698080927734377,12.761168906250003,12.824256884765628,12.887344863281252,12.950432841796875,13.0135208203125,13.076608798828126,13.13969677734375,13.612856616210937,14.086016455078125,14.559176293945313,15.0323361328125,15.505495971679688
Home -> Heating & Cooling -> Fans,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Heating & Cooling -> Fireplaces,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,11.941025185546879,12.004113164062504,12.06720114257813,12.130289121093755,12.19337709960938,12.256465078125006,12.31955305664063,12.382641035156256,12.44572901367188,12.508816992187505,12.57190497070313,12.634992949218754,12.698080927734377,12.761168906250003,12.824256884765628,12.887344863281252,12.950432841796875,13.0135208203125,13.076608798828126,13.13969677734375,13.612856616210937,14.086016455078125,14.559176293945313,15.0323361328125,15.505495971679688
Home -> Heating & Cooling -> Heaters,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,,,,,,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,11.941025185546879,12.004113164062504,12.06720114257813,12.130289121093755,12.19337709960938,12.256465078125006,12.31955305664063,12.382641035156256,12.44572901367188,12.508816992187505,12.57190497070313,12.634992949218754,12.698080927734377,12.761168906250003,12.824256884765628,12.887344863281252,12.950432841796875,13.0135208203125,13.076608798828126,13.13969677734375,13.612856616210937,14.086016455078125,14.559176293945313,15.0323361328125,15.505495971679688
Home -> Heating & Cooling -> Humidifiers / De-Humidifiers,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,,,,,,,,,,,,,,6.148518749999999,6.519321562499999,6.890124374999999,7.260927187499999,7.631729999999999,8.0025328125,8.3269852734375,8.651437734375001,8.975890195312502,9.300342656250002,9.624795117187503,9.949247578125002,10.2737000390625,10.598152500000001,10.922604960937502,11.247057421875,11.310145400390626,11.373233378906251,11.436321357421876,11.499409335937502,11.562497314453127,11.625585292968752,11.688673271484378,11.751761250000003,11.814849228515628,11.877937207031254,11.941025185546879,12.004113164062504,12.06720114257813,12.130289121093755,12.19337709960938,12.256465078125006,12.31955305664063,12.382641035156256,12.44572901367188,12.508816992187505,,,,,,,,,,,,,,,
Home,,,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,9.186183457031246,9.228242109374996,9.270300761718746,9.312359414062495,9.354418066406245,9.396476718749994,9.438535371093744,9.480594023437494,9.522652675781245,9.564711328124995,9.606769980468744,9.648828632812496,9.690887285156247,9.732945937499997,9.775004589843746,9.817063242187498,9.859121894531249,9.901180546874999,9.943239199218748,9.9852978515625,10.300737744140624,10.61617763671875,10.931617529296874,11.247057421874999,11.562497314453125
Home -> Cleaning Supplies,Y,"Receive, check in, inspect (brand new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Home Security & Safety,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Arts & Crafts,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Bath,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Kitchen & Dining,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,9.186183457031246,9.228242109374996,9.270300761718746,9.312359414062495,9.354418066406245,9.396476718749994,9.438535371093744,9.480594023437494,9.522652675781245,9.564711328124995,9.606769980468744,9.648828632812496,9.690887285156247,9.732945937499997,9.775004589843746,9.817063242187498,9.859121894531249,9.901180546874999,9.943239199218748,9.9852978515625,10.300737744140624,10.61617763671875,10.931617529296874,11.247057421874999,11.562497314453125
Home -> Curtains & Window Coverings,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",,,,,,,,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,,,,,,,,,,,,,,,,,,,,,,,,,
Home -> Decor,Y,"Receive, check in, inspect (brand new, like new, used), store to a shelf/pallet, B2C/B2B fulfillment",2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.448625,2.754703125,3.06078125,3.3668593749999998,3.6729374999999997,3.9790156249999997,4.28509375,4.591171875,4.89725,4.89725,4.89725,5.039670833333333,5.1820916666666665,5.324512500000001,5.571714375000001,5.818916250000001,6.066118125000001,6.313320000000001,6.560521875000001,6.776823515625001,6.9931251562500005,7.209426796875,7.4257284375,7.642030078125,7.85833171875,8.074633359375,8.290935,8.507236640624999,8.72353828125,8.76559693359375,8.8076555859375,8.84971423828125,8.891772890624999,8.933831542968749,8.975890195312498,9.017948847656248,9.060007499999998,9.102066152343747,9.144124804687497,9.186183457031246,9.228242109374996,9.270300761718746,9.312359414062495,9.354418066406245,9.396476718749994,9.438535371093744,9.480594023437494,9.522652675781245,9.564711328124995,9.606769980468744,9.648828632812496,9.690887285156247,9.732945937499997,9.775004589843746,9.817063242187498,9.859121894531249,9.901180546874999,9.943239199218748,9.9852978515625,10.300737744140624,10.61617763671875,10.931617529296874,11.247057421874999,11.562497314453125
